Observation URI,references,refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+Rahhal,https://impact.cib.gov.lb/home#open_data_section,nan,8e+00,7e+00,2.5e+01,Impact Open Data,2.5e+01,9e+00,2e+01,9e+00,4e+00,Tyre_District,South_Governorate,Borj Rahhal,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Borj+qalaouiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bint_Jbeil_District,Nabatieh_Governorate,Borj qalaouiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Botmeh,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,1.2e+01,Impact Open Data,1e+01,5e+01,2e+01,5e+00,3e+00,Chouf_District,Mount_Lebanon_Governorate,Botmeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouaida,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,1.5e+01,Impact Open Data,4e+01,2e+01,5e+00,5e+00,1.3e+01,Marjeyoun_District,Nabatieh_Governorate,Bouaida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouar,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,4e+00,2.1e+01,Impact Open Data,3e+01,1.5e+01,2e+01,1e+01,2e+00,Keserwan_District,Mount_Lebanon_Governorate,Bouar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouarej,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,6e+00,Impact Open Data,1e+01,3e+01,1e+00,5e+01,2e+00,ZahlÃ©_District,Beqaa_Governorate,Bouarej,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boulhos,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Byblos_District,Mount_Lebanon_Governorate,Boulhos,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+El+Arab,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,1.7e+01,Impact Open Data,3e+01,2e+01,1.5e+01,1e+01,3e+00,Akkar_District,Akkar_Governorate,Bourj El Arab,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+El-Brajneh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,5e+00,Impact Open Data,1e+01,2.5e+01,1e+01,3.5e+01,5e+00,Baabda_District,Mount_Lebanon_Governorate,Bourj El-Brajneh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+Hammoud,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Matn_District,Mount_Lebanon_Governorate,Bourj Hammoud,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourjein,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+00,5e+01,Impact Open Data,5e+00,1e+01,5e+00,1e+01,1.5e+01,Chouf_District,Mount_Lebanon_Governorate,Bourjein,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boussit,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,2e+01,Impact Open Data,4e+01,2.5e+01,3e+00,8e+00,3e+00,Zgharta_District,North_Governorate,Boussit,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boustane,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+00,1e+01,Impact Open Data,2e+01,3e+01,1e+01,2e+01,5e+00,Tyre_District,South_Governorate,Boustane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boustane+Heresh,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+00,4e+00,Impact Open Data,1.5e+01,3e+01,5e+00,4e+01,1e+00,Akkar_District,Akkar_Governorate,Boustane Heresh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Boutchay,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,1e+02,Baabda_District,Mount_Lebanon_Governorate,Boutchay,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaa+Kafra,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,7.5e+01,Impact Open Data,5e+00,6e+00,5e+00,3e+00,5e+00,Bsharri_District,North_Governorate,Bqaa Kafra,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaa+Sefrine,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1.5e+01,8e+00,Impact Open Data,2e+01,2e+01,1e+01,3e+01,2e+00,MiniyehâDanniyeh_District,North_Governorate,Bqaa Sefrine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaatouta,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,NaN,2e+01,Impact Open Data,1e+01,2.8e+01,2e+01,5e+00,1.5e+01,Keserwan_District,Mount_Lebanon_Governorate,Bqaatouta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqarsouna,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,MiniyehâDanniyeh_District,North_Governorate,Bqarsouna,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqerqacha,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,5.5e+01,Impact Open Data,1e+01,5e+00,2.5e+01,2e+00,1e+00,Bsharri_District,North_Governorate,Bqerqacha,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqerzla,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,2.5e+01,Impact Open Data,1.5e+01,1.5e+01,1.5e+01,2.5e+01,0e+00,Akkar_District,Akkar_Governorate,Bqerzla,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqosta,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+01,1.5e+01,Impact Open Data,2.1e+01,2.2e+01,1e+01,2.2e+01,5e+00,Sidon_District,South_Governorate,Bqosta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Braiqeaa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1.5e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,1e+01,Nabatieh_District,Nabatieh_Governorate,Braiqeaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bramiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,6e+01,Impact Open Data,2e+01,0e+00,1e+01,0e+00,1e+01,Sidon_District,South_Governorate,Bramiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Breissat,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,2e+01,Impact Open Data,1.5e+01,3e+01,5e+00,2e+01,5e+00,Bsharri_District,North_Governorate,Breissat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brih,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,1.8e+01,Impact Open Data,3e+01,3e+01,5e+00,1e+01,5e+00,Chouf_District,Mount_Lebanon_Governorate,Brih,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brital,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,6e+00,Impact Open Data,9e+00,1.5e+01,4e+00,5.3e+01,3e+00,Baalbek_District,Baalbek-Hermel_Governorate,Brital,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Broummana+El-Matn,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Matn_District,Mount_Lebanon_Governorate,Broummana El-Matn,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Baabda,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,3e+01,Impact Open Data,2.1e+01,2e+01,5e+00,2e+01,1e+00,Baabda_District,Mount_Lebanon_Governorate,Bsaba Baabda,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,2.5e+01,2.5e+01,0e+00,2e+01,1e+01,Chouf_District,Mount_Lebanon_Governorate,Bsaba Ech-Chouf,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalim,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,4e+01,Impact Open Data,1e+01,1e+01,1e+01,1e+01,1e+01,Matn_District,Mount_Lebanon_Governorate,Bsalim,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalya,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,1.5e+01,Impact Open Data,2e+01,2.5e+01,1e+01,1.5e+01,5e+00,Jezzine_District,South_Governorate,Bsalya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsarma,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,1.5e+01,Impact Open Data,2e+01,3e+01,5e+00,1.7e+01,1e+01,Koura_District,North_Governorate,Bsarma,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsous,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aley_District,Mount_Lebanon_Governorate,Bsous,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btaaboura,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,1e+00,6e+01,Impact Open Data,2e+01,4e+00,5e+00,2e+00,9e+00,Koura_District,North_Governorate,Btaaboura,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btalloun,https://impact.cib.gov.lb/home#open_data_section,nan,6e+01,0e+00,8e+00,Impact Open Data,5e+00,1e+01,5e+00,1e+01,2e+00,Aley_District,Mount_Lebanon_Governorate,Btalloun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btater,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aley_District,Mount_Lebanon_Governorate,Btater,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedaai,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1.5e+01,2.5e+01,Impact Open Data,5e+00,0e+00,1.5e+01,4.5e+01,5e+00,Baalbek_District,Baalbek-Hermel_Governorate,Btedaai,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedine+El-Leqch,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Jezzine_District,South_Governorate,Btedine El-Leqch,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bteghrine,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,3.5e+01,Impact Open Data,3e+01,1e+01,5e+00,1e+01,9e+00,Matn_District,Mount_Lebanon_Governorate,Bteghrine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btekhnay,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,3e+01,Impact Open Data,1.5e+01,1.5e+01,9e+00,1.5e+01,1.5e+01,Baabda_District,Mount_Lebanon_Governorate,Btekhnay,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btermaz,https://impact.cib.gov.lb/home#open_data_section,nan,1.4e+01,1.3e+01,1e+01,Impact Open Data,1.8e+01,2e+01,1.5e+01,2.3e+01,0e+00,MiniyehâDanniyeh_District,North_Governorate,Btermaz,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bterram,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,3e+01,Impact Open Data,1.5e+01,5e+00,1e+01,4e+00,3.5e+01,Koura_District,North_Governorate,Bterram,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btouratij,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,2e+00,2e+01,Impact Open Data,2e+01,3.5e+01,5e+00,1e+01,1e+01,Koura_District,North_Governorate,Btouratij,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Byaqout,https://impact.cib.gov.lb/home#open_data_section,nan,9e+00,5e+00,3.5e+01,Impact Open Data,2e+01,1.5e+01,1e+01,1e+01,1e+00,Matn_District,Mount_Lebanon_Governorate,Byaqout,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzal,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,3e+00,1e+01,Impact Open Data,8e+00,3e+01,1.7e+01,3.2e+01,1e+00,Akkar_District,Akkar_Governorate,Bzal,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bziza,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+01,3e+01,Impact Open Data,2e+01,2e+01,5e+00,1e+01,5e+00,Koura_District,North_Governorate,Bziza,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzoummar,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,5e+01,Impact Open Data,3e+01,1e+01,3e+00,3e+00,3e+00,Keserwan_District,Mount_Lebanon_Governorate,Bzoummar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaaitiyeh-Malkiyah,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,1.5e+01,Impact Open Data,1e+01,2.5e+01,5e+00,3e+01,5e+00,Tyre_District,South_Governorate,Chaaitiyeh-Malkiyah,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaat,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baalbek_District,Baalbek-Hermel_Governorate,Chaat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chadra,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+00,3.5e+01,Impact Open Data,7e+00,1.5e+01,1.3e+01,1e+01,1.5e+01,Akkar_District,Akkar_Governorate,Chadra,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chahtoul,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Keserwan_District,Mount_Lebanon_Governorate,Chahtoul,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chamaa,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Tyre_District,South_Governorate,Chamaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chamate,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,2.7e+01,Impact Open Data,1e+01,3e+01,1e+01,2e+01,2e+00,Byblos_District,Mount_Lebanon_Governorate,Chamate,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chanay,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,2.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,5e+00,Aley_District,Mount_Lebanon_Governorate,Chanay,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chane,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,2e+00,1.5e+01,Impact Open Data,1e+01,1e+01,5e+00,5e+01,0e+00,Akkar_District,Akkar_Governorate,Chane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaouiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Matn_District,Mount_Lebanon_Governorate,Chaouiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaqdouf,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1.5e+01,Impact Open Data,5e+00,1e+01,5e+00,1e+01,5e+01,Akkar_District,Akkar_Governorate,Chaqdouf,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbila,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,4e+01,3e+01,0e+00,5e+00,5e+00,Akkar_District,Akkar_Governorate,Charbila,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbine+El-Hermel,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,3e+00,1e+01,Impact Open Data,1.5e+01,2e+01,2.4e+01,2e+01,1e+00,Hermel_District,Baalbek-Hermel_Governorate,Charbine El-Hermel,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charoun,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,1.5e+01,Impact Open Data,1.5e+01,2.5e+01,1.5e+01,2e+01,5e+00,Aley_District,Mount_Lebanon_Governorate,Charoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charqiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,7e+00,1e+01,Impact Open Data,1.5e+01,2e+01,2e+01,2e+01,5e+00,Nabatieh_District,Nabatieh_Governorate,Charqiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chartoun,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,2e+01,2.5e+01,5e+00,2.5e+01,5e+00,Aley_District,Mount_Lebanon_Governorate,Chartoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chebaa,https://impact.cib.gov.lb/home#open_data_section,nan,7e+01,2e+00,5e+00,Impact Open Data,5e+00,5e+00,5e+00,5e+00,5e+00,Hasbaya_District,Nabatieh_Governorate,Chebaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehabiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,5e+00,1e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,4e+01,3e+00,Tyre_District,South_Governorate,Chehabiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehabiyeh+Faour,https://impact.cib.gov.lb/home#open_data_section,nan,5e+01,5e+01,2e+00,Impact Open Data,4e+00,1e+01,3e+00,3e+01,1e+00,ZahlÃ©_District,Beqaa_Governorate,Chehabiyeh Faour,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehour,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Tyre_District,South_Governorate,Chehour,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Ayash,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,1e+01,1e+01,Impact Open Data,3.5e+01,3e+01,5e+00,1e+01,0e+00,Akkar_District,Akkar_Governorate,Cheikh Ayash,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Mohammad,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,3e+01,Impact Open Data,2.5e+01,1.5e+01,1e+01,1.2e+01,6e+00,Akkar_District,Akkar_Governorate,Cheikh Mohammad,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Taba,https://impact.cib.gov.lb/home#open_data_section,nan,2e-01,3e+00,3.2e+01,Impact Open Data,2.78e+01,1.8e+01,6e+00,1.2e+01,4e+00,Akkar_District,Akkar_Governorate,Cheikh Taba,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Zennad,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,5e+00,Impact Open Data,2e+01,3.5e+01,1e+01,2e+01,0e+00,Akkar_District,Akkar_Governorate,Cheikh Zennad,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikhlar,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,2.2e+01,3e+01,5e+00,2e+01,3e+00,Akkar_District,Akkar_Governorate,Cheikhlar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chhim,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,2e+01,Impact Open Data,1.5e+01,1.7e+01,2e+01,1.8e+01,5e+00,Chouf_District,Mount_Lebanon_Governorate,Chhim,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chibtine,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,3e+01,2e+01,1e+01,1e+01,1e+01,Batroun_District,North_Governorate,Chibtine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chihine,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,2.5e+01,Impact Open Data,1.4e+01,2.5e+01,1e+01,2e+01,5e+00,Tyre_District,South_Governorate,Chihine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chikhane,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Byblos_District,Mount_Lebanon_Governorate,Chikhane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chikka,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Batroun_District,North_Governorate,Chikka,Educational_Level-Lebanon-2023
